login_variance,claim_interval_std,session_duration_mean,income_deviation,claim_velocity_7d,is_fraud
0.7347,0.1045,12.8837,0.3551,6.0,1
64.6505,78.2731,186.93,0.1515,0.0,0
19.8805,170.5503,506.84,0.0419,0.0,0
0.92,0.2781,11.4353,0.3719,6.0,1
81.8053,1.8081,197.0799,0.4376,5.0,1
74.6347,94.2307,409.89,0.1203,0.0,0
46.0307,104.6434,220.94,0.1498,0.0,0
8.2108,89.627,304.23,0.0312,0.0,0
62.0461,28.0429,524.81,0.161,0.0,0
46.7944,96.0464,305.98,0.1694,1.0,0
43.7234,48.8653,371.75,0.0337,0.0,0
61.3501,99.7337,523.64,0.086,0.0,0
229.4718,0.9711,116.2474,0.2522,4.0,1
66.1849,193.6848,246.75,0.0265,2.0,0
683.3216,1.2789,91.6707,0.2531,2.0,1
22.1445,176.6252,241.33,0.0399,0.0,0
104.2582,1.4171,208.2267,0.2081,4.0,1
89.7716,0.8374,413.4727,0.3059,4.0,1
14.9105,27.1007,421.65,0.0488,1.0,0
789.3867,0.7539,60.2004,0.64,3.0,1
39.1241,122.3184,386.06,0.1379,1.0,0
50.8307,127.4435,208.44,0.0965,0.0,0
33.4501,117.294,122.04,0.1529,0.0,0
11.639,61.8534,280.88,0.1472,0.0,0
55.4485,157.1561,186.58,0.1965,0.0,0
52.9897,47.7281,449.14,0.0804,0.0,0
12.5159,27.6793,188.55,0.0281,0.0,0
21.861,168.1154,316.11,0.0202,0.0,0
63.7129,62.9556,536.12,0.0271,0.0,0
36.9652,199.7622,244.75,0.1937,1.0,0
19.1132,74.8819,579.51,0.0135,0.0,0
18.2759,127.118,244.83,0.0821,1.0,0
13.658,187.4756,385.23,0.1722,1.0,0
26.2943,0.9448,232.8082,0.4942,3.0,1
42.7938,52.6478,300.26,0.1667,0.0,0
95.4693,0.5718,340.2431,0.3199,3.0,1
41.4658,81.915,464.14,0.0611,0.0,0
28.4047,49.6155,152.01,0.1692,0.0,0
30.6598,36.9176,262.21,0.0443,0.0,0
46.7773,110.7075,306.6,0.1224,0.0,0
59.0432,30.3311,217.27,0.0361,0.0,0
49.5948,169.07,314.05,0.0619,0.0,0
0.7364,0.4437,10.993,0.1579,3.0,1
28.8241,165.0044,115.63,0.1076,0.0,0
20.8969,87.5409,597.24,0.0269,0.0,0
13.7541,147.1302,582.54,0.1611,1.0,0
9.2924,102.4062,569.45,0.1731,0.0,0
8.3942,194.2233,177.98,0.2144,0.0,0
29.2572,1.7755,359.2267,0.3791,5.0,1
32.9048,137.3793,263.79,0.0433,2.0,0
57.328,135.5875,499.68,0.1676,0.0,0
24.3736,42.4499,368.07,0.1249,0.0,0
72.0385,56.59,435.01,0.1291,0.0,0
54.9562,118.8429,187.5,0.1276,0.0,0
64.0858,154.1788,313.91,0.0625,0.0,0
12.5849,165.3224,236.59,0.1763,0.0,0
53.1031,18.1043,156.88,0.1365,0.0,0
25.724,53.8779,356.69,0.0048,1.0,0
45.2543,80.2526,150.82,0.149,2.0,0
9.4401,179.3737,145.25,0.0397,0.0,0
18.4314,136.8267,384.76,0.0898,0.0,0
51.5357,108.4088,177.93,0.1569,0.0,0
53.4373,27.9972,365.85,0.0551,0.0,0
52.645,133.0099,143.93,0.1015,0.0,0
50.3669,25.3191,583.16,0.1793,0.0,0
20.3366,77.899,104.5164,0.6532,3.0,1
71.5264,36.602,276.14,0.0756,0.0,0
38.0867,72.8548,739.68,0.2014,0.0,0
62.6671,196.5276,583.48,0.0867,1.0,0
46.3526,168.0511,157.77,0.0811,0.0,0
29.4832,66.0409,231.0,0.1542,0.0,0
40.5109,91.5731,133.8,0.0287,0.0,0
20.6943,112.0231,196.61,0.0979,0.0,0
45.177,96.3902,299.22,0.1135,1.0,0
847.0412,0.3547,102.0521,0.4258,4.0,1
208.5212,2.4518,31.6947,0.6225,4.0,1
32.3038,83.4463,323.36,0.0569,1.0,0
20.405,200.8916,212.15,0.1391,0.0,0
11.9146,154.8791,420.07,0.1109,1.0,0
43.8978,151.3349,558.53,0.1134,0.0,0
24.8341,172.7672,208.53,0.0907,0.0,0
16.8577,127.4568,107.93,0.1404,0.0,0
43.8978,198.4036,147.47,0.1768,0.0,0
11.4145,19.4162,548.17,0.1606,0.0,0
11.4766,140.1309,357.9,0.1451,0.0,0
29.5899,114.9739,239.7,0.1531,0.0,0
59.7427,63.1626,553.37,0.0328,1.0,0
72.0164,192.4524,417.46,0.1976,1.0,0
27.8682,120.1073,456.9,0.1671,0.0,0
38.7928,218.4782,443.75,0.0886,0.0,0
32.1537,88.1462,483.11,0.2121,1.0,0
9.2958,58.018,569.87,0.006,2.0,0
40.2477,152.4323,207.86,0.1015,0.0,0
11.4188,70.7079,269.31,0.2078,1.0,0
0.7834,0.3432,6.8199,0.5827,5.0,1
396.7874,0.454,131.4778,0.7077,2.0,1
31.3443,118.733,354.92,0.0663,1.0,0
42.4079,221.4016,506.04,0.1029,0.0,0
52.6118,143.6911,566.46,0.2146,1.0,0
65.2477,210.7524,441.51,0.0761,0.0,0
59.1756,28.9136,310.62,0.0739,0.0,0
34.2737,108.1207,381.25,0.134,0.0,0
13.4485,80.6097,170.24,0.0717,1.0,0
11.0191,159.3981,533.69,0.2008,0.0,0
27.3337,146.4142,207.24,0.2091,2.0,0
56.2769,79.9938,268.4,0.115,0.0,0
33.8996,21.6247,142.89,0.1683,0.0,0
45.5504,125.8464,294.19,0.1534,0.0,0
21.6126,63.5028,425.12,0.2356,0.0,0
17.1872,30.6258,563.97,0.0947,0.0,0
0.8621,0.329,5.0677,0.5919,5.0,1
60.79,164.8707,221.0,0.0784,0.0,0
62.8295,28.79,578.38,0.1141,0.0,0
18.9012,69.9277,155.37,0.0269,0.0,0
14.7,13.744,148.7009,0.7589,1.0,1
0.3472,0.0191,11.0356,0.1661,5.0,1
48.2526,159.1966,460.7,0.1424,1.0,0
58.5396,163.3065,400.48,0.1712,0.0,0
43.8422,88.4291,200.26,0.0679,0.0,0
54.4505,74.1025,523.79,0.1773,2.0,0
59.0178,124.095,149.75,0.0997,1.0,0
59.269,108.1155,194.68,0.1339,1.0,0
36.8996,156.3918,216.05,0.1629,1.0,0
27.0497,35.5436,143.99,0.1659,1.0,0
15.6528,103.6195,205.91,0.0328,1.0,0
592.7884,2.0236,169.1699,0.2294,3.0,1
71.6524,89.1938,476.02,0.1967,0.0,0
37.7822,185.8924,625.83,0.1172,2.0,0
48.0377,0.6103,326.8589,0.2069,3.0,1
31.2673,141.886,375.88,0.0296,0.0,0
1.073,0.0989,10.5044,0.6949,5.0,1
43.6365,68.0113,240.97,0.1243,0.0,0
69.3408,148.6677,203.7,0.0704,0.0,0
16.7973,26.482,507.98,0.0251,0.0,0
292.6437,2.3892,175.252,0.3805,2.0,1
68.6806,146.3218,201.96,0.1122,0.0,0
23.8382,114.9023,518.01,0.1902,0.0,0
20.41,92.5967,379.5,0.1244,0.0,0
0.7575,0.0325,12.0495,0.2467,5.0,1
66.4879,27.1555,209.05,0.2163,2.0,0
19.9844,113.3631,389.93,0.1566,0.0,0
82.3844,1.4212,268.7279,0.3633,5.0,1
20.11,198.6482,204.38,0.1374,0.0,0
74.9325,26.7052,289.6,0.1504,0.0,0
59.7607,36.3543,552.51,0.0512,0.0,0
1.1796,0.4195,12.2035,0.1935,3.0,1
73.2432,60.89,476.8,0.1869,1.0,0
26.2618,20.3473,401.32,0.1459,0.0,0
36.7558,65.0484,533.83,0.1159,0.0,0
68.8558,188.8768,174.47,0.0458,0.0,0
0.3582,0.1811,9.878,0.5087,6.0,1
51.9555,167.1627,295.93,0.0955,1.0,0
36.672,181.7805,237.43,0.115,0.0,0
55.2204,153.1934,363.32,0.0847,1.0,0
21.5438,164.9651,451.58,0.1531,0.0,0
9.9798,218.379,325.43,0.0261,0.0,0
57.4961,138.0768,566.94,0.1604,0.0,0
42.8768,164.2661,150.74,0.1522,0.0,0
71.5893,235.0431,254.68,0.1209,0.0,0
841.5367,2.0921,170.93,0.3468,2.0,1
46.8761,55.5719,530.83,0.0348,1.0,0
19.0169,106.3748,166.38,0.148,0.0,0
34.7434,89.0791,299.95,0.0923,2.0,0
45.1087,140.8565,376.27,0.0245,0.0,0
250.4458,0.0076,44.2755,0.7483,4.0,1
61.0788,45.6488,512.96,0.0259,0.0,0
80.1498,142.2592,439.11,0.0,0.0,0
13.3833,39.4544,146.29,0.0945,0.0,0
20.2783,93.0707,367.19,0.2174,0.0,0
37.5385,195.7931,114.39,0.1911,0.0,0
67.5461,0.6211,315.2173,0.114,3.0,1
23.0712,43.6822,375.03,0.1435,0.0,0
38.6754,40.6184,491.15,0.1214,0.0,0
32.5422,1.3461,326.8661,0.429,5.0,1
59.639,106.7467,205.43,0.0074,0.0,0
45.6622,132.8362,351.69,0.1158,0.0,0
33.2781,159.0027,223.15,0.1389,1.0,0
79.5083,131.8944,114.02,0.0332,0.0,0
53.8277,79.2471,375.97,0.0619,0.0,0
19.5416,45.9548,385.85,0.0881,0.0,0
26.155,63.2298,409.62,0.1769,0.0,0
37.8109,153.9265,361.71,0.0246,0.0,0
34.2065,57.826,595.4,0.0242,0.0,0
37.9927,153.0644,124.25,0.0127,0.0,0
19.2663,107.4389,478.68,0.1719,0.0,0
67.09,92.596,339.88,0.2072,1.0,0
34.422,26.2601,282.68,0.1127,0.0,0
54.518,34.1159,494.0,0.1596,0.0,0
32.2558,198.5529,413.11,0.1886,0.0,0
45.5204,89.3992,158.2158,0.688,1.0,1
22.1551,18.7821,96.6582,0.6195,1.0,1
15.7231,63.5909,142.92,0.0416,0.0,0
64.6708,114.8901,134.47,0.1356,0.0,0
51.1353,0.9267,170.0187,0.3727,5.0,1
24.5188,149.368,489.52,0.1262,0.0,0
28.1155,92.9565,333.36,0.1649,0.0,0
31.4605,188.0834,308.89,0.0685,1.0,0
36.8188,175.9977,297.51,0.0054,1.0,0
37.2046,143.2896,551.24,0.1614,1.0,0
0.9511,0.0078,5.0839,0.1228,6.0,1
27.8311,151.6483,122.72,0.0633,0.0,0
23.918,96.0458,269.51,0.1376,0.0,0
51.0559,96.1839,564.19,0.0236,0.0,0
25.5568,130.4732,268.07,0.1413,0.0,0
37.1195,46.1112,454.86,0.1836,0.0,0
0.3688,0.4469,7.7358,0.0664,6.0,1
26.8377,140.7668,325.28,0.1758,0.0,0
32.1205,49.916,148.15,0.1505,0.0,0
41.7315,64.4987,268.32,0.1063,0.0,0
31.3594,70.3432,213.08,0.128,0.0,0
961.0124,1.031,97.016,0.5895,3.0,1
53.5821,46.1789,433.89,0.1528,0.0,0
46.9745,44.3064,184.5687,0.5506,1.0,1
62.4959,91.4901,242.32,0.1026,0.0,0
53.1896,118.3467,308.17,0.074,0.0,0
39.4979,86.6588,427.28,0.0949,1.0,0
32.9985,71.7785,269.1,0.1045,0.0,0
15.3527,59.4241,519.77,0.0877,0.0,0
197.8154,0.5485,200.1749,0.5194,4.0,1
50.8125,85.832,221.34,0.1383,0.0,0
43.0403,169.4017,619.89,0.056,0.0,0
48.5938,146.2077,136.41,0.1206,1.0,0
0.2868,0.3477,13.3504,0.261,6.0,1
41.9831,176.645,565.03,0.1043,0.0,0
1.1663,0.3479,2.2197,0.517,6.0,1
58.5434,89.2269,355.34,0.1345,2.0,0
480.562,2.7914,153.9694,0.5774,3.0,1
73.217,111.44,329.36,0.0486,1.0,0
22.9558,118.9473,153.01,0.1578,1.0,0
18.1636,69.8462,483.91,0.0321,0.0,0
79.6515,112.6754,238.78,0.1818,0.0,0
68.115,1.4353,339.1369,0.3573,3.0,1
52.6735,48.3908,216.43,0.0516,0.0,0
47.1807,192.3991,490.42,0.1648,0.0,0
62.2315,137.4672,150.83,0.1644,1.0,0
21.7126,158.9573,487.35,0.1866,0.0,0
21.2783,101.1926,239.57,0.2265,0.0,0
99.2043,0.7919,328.0332,0.4183,5.0,1
62.2164,183.0902,556.72,0.1196,0.0,0
54.8915,58.3741,461.93,0.1705,0.0,0
35.4939,105.6166,549.62,0.162,0.0,0
809.2713,2.49,35.405,0.3359,2.0,1
21.4309,127.3743,574.71,0.1182,0.0,0
85.0395,50.0333,339.82,0.0391,1.0,0
44.7824,127.9013,318.46,0.1104,0.0,0
35.1995,163.548,365.59,0.0,1.0,0
77.8543,29.6509,161.26,0.0223,0.0,0
56.3031,120.2121,477.76,0.0113,0.0,0
57.6178,134.2163,387.92,0.0444,0.0,0
39.103,70.171,416.78,0.2026,1.0,0
9.2379,121.6966,174.42,0.1021,0.0,0
57.8793,26.7318,593.35,0.256,0.0,0
18.1752,122.8576,166.03,0.0447,1.0,0
35.345,98.9658,208.6176,0.6222,3.0,1
0.6169,0.064,9.5697,0.6164,4.0,1
57.2761,114.4978,270.64,0.1205,0.0,0
30.6782,25.6458,320.8,0.1239,1.0,0
32.8223,34.4751,502.41,0.1302,1.0,0
26.1921,0.8209,158.5614,0.194,5.0,1
24.56,171.2865,143.34,0.1763,0.0,0
42.8616,186.9663,528.08,0.0632,0.0,0
42.4488,174.8155,502.63,0.1315,1.0,0
398.8711,0.3668,44.4336,0.673,2.0,1
62.282,180.9151,309.88,0.1645,0.0,0
17.3718,162.2386,259.1,0.1319,1.0,0
83.0915,1.2917,342.2647,0.2919,5.0,1
58.1069,80.8402,272.96,0.221,0.0,0
15.1954,132.4777,375.53,0.0453,0.0,0
32.3735,94.9508,310.35,0.0938,2.0,0
0.2965,0.5808,6.0145,0.1664,6.0,1
39.622,138.2548,354.93,0.0396,0.0,0
75.0654,194.6551,475.12,0.101,0.0,0
80.0152,177.3507,436.79,0.0373,0.0,0
8.5065,47.1506,402.82,0.1037,0.0,0
44.5255,67.8509,205.17,0.1,0.0,0
20.0172,148.1399,379.86,0.0871,1.0,0
46.4501,36.499,300.59,0.1643,0.0,0
60.1292,91.5855,128.7,0.1448,0.0,0
42.4819,193.2457,558.45,0.1253,0.0,0
20.1254,96.2236,372.04,0.1049,1.0,0
0.1293,0.3131,5.8464,0.0634,5.0,1
32.1446,190.5367,338.43,0.1236,0.0,0
56.9774,156.9408,480.83,0.0144,0.0,0
40.7625,108.7622,151.41,0.0292,1.0,0
76.6564,0.6919,206.0193,0.3027,5.0,1
45.2122,33.7147,114.39,0.1626,1.0,0
16.9575,101.0211,313.69,0.1627,0.0,0
52.0316,1.1632,308.0307,0.1686,5.0,1
33.4712,40.9645,78.111,0.6338,1.0,1
39.3018,45.3447,545.4,0.105,0.0,0
90.7796,151.0147,276.97,0.057,1.0,0
37.0911,183.9875,460.86,0.1643,0.0,0
59.6367,67.0256,522.63,0.0478,0.0,0
54.6179,103.9969,476.17,0.0375,0.0,0
30.0878,198.9764,407.41,0.028,1.0,0
24.0676,122.5606,598.07,0.0,0.0,0
63.4369,24.552,113.27,0.0,0.0,0
56.9481,128.8511,424.15,0.204,1.0,0
77.9513,43.5482,221.86,0.1758,1.0,0
58.551,85.3218,124.47,0.0779,0.0,0
52.8134,1.4764,263.3641,0.3564,3.0,1
34.2624,191.0853,448.52,0.0891,0.0,0
15.5626,129.3058,683.54,0.184,0.0,0
33.909,118.1181,631.59,0.0967,0.0,0
49.141,142.7229,345.87,0.0727,0.0,0
45.2644,47.9759,224.54,0.1347,0.0,0
1.1318,0.2455,7.038,0.3088,6.0,1
50.8608,98.7781,397.53,0.0584,0.0,0
10.611,154.5573,447.71,0.0385,0.0,0
25.9873,75.0423,162.61,0.1277,1.0,0
10.8716,163.1943,562.34,0.1414,0.0,0
17.897,78.3122,346.49,0.0,2.0,0
29.9053,93.7369,355.24,0.0483,0.0,0
24.341,57.6709,269.03,0.0582,2.0,0
40.1388,72.1768,412.02,0.1746,0.0,0
21.0842,34.0538,245.18,0.1745,0.0,0
27.6614,111.4016,346.99,0.1495,0.0,0
36.3796,45.5955,542.64,0.1634,0.0,0
58.2207,99.1533,231.43,0.0,0.0,0
16.7753,25.3976,317.82,0.059,0.0,0
22.121,206.6376,381.25,0.0099,0.0,0
27.4272,123.3846,558.97,0.003,0.0,0
30.6855,105.1633,235.95,0.1908,0.0,0
17.4869,113.3933,598.16,0.1675,0.0,0
28.7501,93.4932,597.27,0.1426,1.0,0
74.5716,152.9256,148.91,0.0564,0.0,0
48.803,116.4849,326.71,0.0625,0.0,0
11.6697,35.0266,606.42,0.1869,0.0,0
25.6143,113.3592,404.88,0.1854,0.0,0
10.5124,119.5693,439.31,0.1105,0.0,0
28.8528,42.5306,329.45,0.2072,0.0,0
50.447,28.5233,583.53,0.1525,0.0,0
19.4237,170.1786,346.37,0.1584,1.0,0
21.4607,172.2093,433.99,0.0585,0.0,0
57.0645,174.5078,535.44,0.1551,0.0,0
667.0256,0.3105,147.0206,0.6671,4.0,1
87.5337,115.7852,245.07,0.1027,1.0,0
71.4347,157.5336,206.55,0.0982,0.0,0
60.1454,176.5837,485.68,0.1069,0.0,0
10.2691,104.3513,367.22,0.0,0.0,0
28.0427,54.6719,607.47,0.069,0.0,0
59.2329,126.7421,187.57,0.156,0.0,0
56.8841,172.5213,481.97,0.1174,1.0,0
46.9826,51.2549,261.62,0.1365,1.0,0
51.97,65.5014,438.12,0.0705,0.0,0
28.123,71.8933,194.56,0.127,0.0,0
53.2048,150.3895,436.91,0.1001,0.0,0
8.5461,108.0982,198.61,0.1288,0.0,0
23.3292,79.7432,463.66,0.1072,0.0,0
12.8163,26.798,258.5,0.1809,0.0,0
25.3728,88.5804,151.5466,0.5363,1.0,1
77.9792,132.6468,438.05,0.1296,0.0,0
48.5672,146.9006,322.9,0.1887,1.0,0
57.4369,106.705,190.78,0.1483,0.0,0
69.3516,71.0247,498.57,0.0269,0.0,0
68.8453,143.0045,602.9,0.1526,0.0,0
58.1223,82.3115,444.52,0.1467,0.0,0
69.4744,172.8702,188.73,0.0414,1.0,0
69.8187,172.6221,234.11,0.1866,0.0,0
41.6216,33.1532,400.48,0.0501,0.0,0
15.5936,108.7689,525.78,0.0486,0.0,0
11.1582,62.7161,218.88,0.1798,0.0,0
47.3223,49.7407,513.63,0.0712,1.0,0
18.5019,168.7075,479.37,0.1408,1.0,0
50.1204,61.3604,375.21,0.1648,0.0,0
66.3473,203.194,161.27,0.0404,0.0,0
72.484,159.0642,390.34,0.051,0.0,0
9.5858,163.2368,305.87,0.1843,1.0,0
38.7438,40.3173,592.33,0.1352,0.0,0
33.6713,189.5536,417.64,0.1022,1.0,0
19.2316,147.5831,381.01,0.1509,0.0,0
12.6583,102.9432,368.66,0.1389,0.0,0
40.8212,40.5241,93.5173,0.9173,1.0,1
67.4811,31.7065,328.26,0.134,1.0,0
32.272,136.8442,245.38,0.1143,0.0,0
1.3592,0.2897,5.8858,0.3048,5.0,1
72.3988,111.0789,423.0,0.1221,0.0,0
39.3191,23.0084,389.87,0.1312,0.0,0
31.7895,77.6218,536.51,0.121,0.0,0
42.8495,185.8816,409.35,0.1324,0.0,0
64.0655,85.43,465.87,0.0039,0.0,0
73.8141,129.1447,326.02,0.094,0.0,0
53.0749,35.6324,608.86,0.156,0.0,0
64.481,115.6367,507.75,0.0264,0.0,0
51.9073,147.4893,343.71,0.1375,0.0,0
19.7916,119.8045,456.61,0.0975,0.0,0
18.9453,103.9978,468.49,0.1583,0.0,0
43.9298,201.0702,254.44,0.0432,0.0,0
44.9357,87.9991,600.77,0.067,0.0,0
70.8498,208.1953,160.21,0.0394,0.0,0
41.5805,63.0001,175.3389,0.4708,3.0,1
21.2638,185.3007,511.48,0.162,0.0,0
57.4507,142.1084,400.66,0.0369,1.0,0
52.4676,159.153,376.0,0.0282,0.0,0
77.6724,133.0665,626.46,0.1505,0.0,0
37.4253,21.4341,392.36,0.0471,0.0,0
44.2771,120.1084,158.59,0.1533,1.0,0
28.8355,122.9326,522.93,0.1261,0.0,0
9.1022,40.7717,356.08,0.1934,0.0,0
50.8998,20.7129,266.9,0.1042,0.0,0
29.3591,155.0173,187.62,0.0347,0.0,0
67.2379,167.1334,261.21,0.1499,0.0,0
25.4775,33.6265,585.18,0.1891,0.0,0
72.8825,47.9814,135.76,0.0772,0.0,0
80.426,1.0989,170.7752,0.4742,3.0,1
17.9062,114.5597,614.87,0.2138,0.0,0
15.219,53.6812,193.69,0.1387,0.0,0
52.4498,162.7359,342.75,0.0376,0.0,0
41.147,27.0493,161.7135,0.6995,1.0,1
16.5068,142.2118,362.94,0.1998,1.0,0
1.0171,0.3933,14.9268,0.4651,6.0,1
1.1662,0.4411,11.0866,0.2098,6.0,1
75.3238,26.7362,255.11,0.0316,1.0,0
51.7103,69.7296,169.25,0.0575,0.0,0
34.2423,180.291,359.61,0.1555,0.0,0
47.4791,189.4281,374.38,0.1002,0.0,0
38.9476,30.3282,404.47,0.2045,1.0,0
58.5687,40.467,167.12,0.0345,0.0,0
33.8863,164.8101,439.65,0.1312,0.0,0
20.1514,145.7084,254.59,0.0869,0.0,0
62.0636,124.174,585.29,0.2034,1.0,0
29.913,157.9134,537.78,0.1728,0.0,0
54.5398,74.6002,382.52,0.1306,0.0,0
0.48,0.3744,5.7745,0.3159,3.0,1
44.2457,50.0539,376.04,0.0587,1.0,0
35.4231,93.931,184.89,0.1461,0.0,0
21.6945,0.9368,244.8255,0.442,5.0,1
42.9047,36.6093,204.7,0.0899,2.0,0
21.025,39.4951,269.23,0.0314,0.0,0
30.0384,73.4153,238.8594,0.6384,3.0,1
42.8296,0.5444,186.0015,0.3034,3.0,1
26.6634,96.2101,88.8791,0.6007,2.0,1
12.6039,30.1807,510.38,0.0392,0.0,0
26.681,173.7901,306.91,0.0351,0.0,0
67.3635,106.738,529.39,0.1558,0.0,0
17.0729,145.609,168.54,0.0609,1.0,0
11.7176,101.1992,166.17,0.0984,0.0,0
51.8821,151.0421,270.88,0.0882,0.0,0
26.3986,37.9976,278.96,0.1389,0.0,0
40.8781,56.9427,224.3,0.0478,0.0,0
33.1008,39.3036,546.05,0.2182,0.0,0
22.1919,203.448,207.82,0.071,0.0,0
53.2133,121.3897,203.35,0.084,0.0,0
65.0384,162.4488,526.46,0.0406,0.0,0
699.0502,0.7696,194.4467,0.3159,2.0,1
0.3697,0.22,8.4394,0.5179,5.0,1
72.3073,91.5868,314.89,0.038,1.0,0
29.1603,82.044,648.0,0.085,0.0,0
68.0895,135.393,310.34,0.0676,0.0,0
23.1678,107.013,201.56,0.1354,0.0,0
60.3984,215.7163,283.43,0.1291,1.0,0
42.605,48.6824,426.74,0.1433,0.0,0
59.1159,105.5476,527.39,0.0372,0.0,0
53.0792,100.9751,620.15,0.0575,2.0,0
63.5747,89.0526,574.16,0.1009,1.0,0
12.0812,27.2387,278.0127,0.9395,1.0,1
14.2923,139.174,443.05,0.0975,0.0,0
68.3294,104.0874,533.79,0.0355,0.0,0
61.2276,58.2099,114.65,0.013,1.0,0
13.6183,194.7798,140.81,0.1095,0.0,0
31.1958,157.3379,516.82,0.1263,1.0,0
34.1709,74.7018,228.1498,0.7661,1.0,1
21.3093,54.4047,136.84,0.0374,0.0,0
40.6783,73.1993,539.57,0.0886,0.0,0
761.7683,1.3375,161.5437,0.5621,2.0,1
29.0611,48.5345,186.2626,0.5596,3.0,1
53.2316,148.1883,194.3,0.1291,1.0,0
26.4141,76.0285,497.43,0.1877,0.0,0
14.5499,65.3059,360.55,0.14,1.0,0
76.686,163.5083,608.15,0.0322,0.0,0
60.6122,113.4262,628.79,0.179,0.0,0
55.9086,24.6459,181.86,0.1722,0.0,0
20.6328,123.4687,279.56,0.1635,0.0,0
38.3839,186.7327,209.73,0.1905,0.0,0
0.9546,0.43,15.0181,0.1853,4.0,1
63.3361,150.5499,476.62,0.0368,2.0,0
44.7603,190.2745,326.11,0.0876,0.0,0
31.5099,114.435,231.14,0.1137,0.0,0
16.4774,103.9775,431.13,0.1087,2.0,0
31.2849,47.1239,223.6165,0.4883,1.0,1
55.3949,62.5879,176.71,0.1377,0.0,0
49.5175,106.3539,527.51,0.1608,2.0,0
49.8602,43.8196,265.51,0.0094,1.0,0
21.629,96.9278,51.052,0.5806,1.0,1
43.3643,89.8835,681.8,0.1758,1.0,0
68.8214,23.6869,212.24,0.0311,0.0,0
76.2959,59.4524,571.92,0.0104,0.0,0
31.8724,92.4999,113.09,0.132,1.0,0
64.8476,180.7829,465.43,0.252,0.0,0
46.0631,147.5603,328.33,0.0883,0.0,0
33.4013,80.9555,479.47,0.0527,0.0,0
31.1167,96.2467,155.13,0.1679,0.0,0
35.2018,164.676,198.43,0.1313,1.0,0
63.7994,120.5067,341.59,0.0,0.0,0
40.6744,235.8141,516.64,0.1671,1.0,0
58.2714,108.7964,592.55,0.2323,0.0,0
63.7979,102.5766,422.41,0.1253,1.0,0
22.9218,177.8984,143.61,0.1605,0.0,0
36.3133,149.5412,470.52,0.1112,0.0,0
67.264,185.9474,329.72,0.1841,0.0,0
78.8021,102.2927,626.53,0.0917,1.0,0
66.2658,114.534,182.12,0.1677,0.0,0
79.1104,98.0528,662.34,0.0342,0.0,0
15.1804,26.9155,210.3949,0.6499,3.0,1
40.6513,46.1115,480.33,0.2033,0.0,0
63.3149,47.2888,369.0,0.0728,0.0,0
75.1214,163.6046,193.02,0.1455,0.0,0
22.1876,121.6605,303.98,0.1979,0.0,0
32.9034,66.0603,202.45,0.0455,0.0,0
27.5719,163.4028,457.0,0.1509,0.0,0
62.5473,132.6615,224.95,0.0346,1.0,0
46.2755,21.6928,732.24,0.0718,1.0,0
17.4178,29.27,241.4656,0.5387,2.0,1
25.3184,135.5505,134.26,0.0446,0.0,0
42.343,183.5685,436.09,0.1462,1.0,0
67.8197,62.5371,425.74,0.0563,0.0,0
88.4706,1.2039,280.9575,0.3172,5.0,1
48.3169,65.1228,329.32,0.1286,0.0,0
29.5017,95.4912,136.26,0.0528,0.0,0
43.6044,28.2157,442.71,0.0856,0.0,0
21.2044,49.1401,596.3,0.1794,0.0,0
20.5943,106.8992,156.93,0.1387,0.0,0
74.2344,191.2961,238.07,0.0851,0.0,0
18.7213,92.1867,401.74,0.237,1.0,0
55.6128,53.449,248.85,0.0817,0.0,0
15.6356,154.4431,395.56,0.1304,0.0,0
27.2705,133.1066,424.07,0.0859,0.0,0
48.0644,44.9518,329.46,0.1095,0.0,0
64.6501,168.5949,359.08,0.1271,0.0,0
18.1115,70.2923,616.43,0.0422,0.0,0
61.0105,120.9105,217.87,0.1698,0.0,0
50.4276,21.7352,232.73,0.0271,1.0,0
43.4549,32.8849,347.08,0.2537,0.0,0
374.3904,0.8462,91.4053,0.5974,4.0,1
57.9684,1.6582,359.767,0.1359,3.0,1
50.8707,112.5187,632.3,0.0505,0.0,0
0.2669,0.396,9.5487,0.5366,6.0,1
29.7201,107.0112,591.95,0.0716,0.0,0
16.4152,55.2919,280.8,0.2125,1.0,0
58.2352,82.7813,566.62,0.1202,0.0,0
50.0833,131.7545,675.75,0.2249,0.0,0
7.5689,109.0745,474.66,0.0466,0.0,0
32.6421,63.4205,484.52,0.0289,0.0,0
15.4707,74.6044,449.22,0.1754,0.0,0
10.1359,154.8898,358.3,0.048,0.0,0
25.2672,167.5257,245.14,0.0208,2.0,0
66.2534,48.9388,227.36,0.1603,0.0,0
18.893,130.7195,166.1,0.1324,1.0,0
71.8405,202.9394,446.82,0.2097,1.0,0
65.9727,31.4896,146.02,0.0597,0.0,0
10.4053,183.8405,440.99,0.031,1.0,0
11.1092,77.2951,253.97,0.2085,1.0,0
25.5976,46.3407,297.4559,0.6342,1.0,1
60.6957,111.672,518.0,0.0451,0.0,0
59.5126,60.758,540.34,0.0984,1.0,0
33.2818,118.2746,504.67,0.0925,0.0,0
81.5807,46.7351,239.08,0.1783,0.0,0
67.3451,190.1693,287.83,0.1684,0.0,0
27.0264,58.9056,248.9177,0.787,3.0,1
51.6083,88.6709,122.65,0.0953,0.0,0
63.9013,154.9708,249.35,0.1059,1.0,0
20.352,66.7779,248.96,0.0614,0.0,0
